,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,Lara De Santis,https://www.pornhub.com/pornstar/lara-de-santis,1643,174,18700000,https://ei.phncdn.com/(m=eQJ6GCjadOf)(mh=IShOsM5GRjoZrGxw)f194818e-ca69-4e6b-9162-4d888acddfb5.jpg,True,False,,"['Reality Lovers', 'Kinky Inlaws', 'Doe Projects']","{'Twitter': 'https://twitter.com/LaraDeSantis2', 'Amazon Wishlist': 'https://www.amazon.it/gp/registry/wishlist/38KFKID', 'Instagram': 'https://www.instagram.com/laradesantis_official/'}","{'Relationship status': 'Taken', 'Interested in': 'Guys and Girls', 'City and Country': 'Florence, IT', 'Pornstar Profile Views': '2,836,574', 'Career Status': 'Active', 'Career Start and End': '2009                        to                        Present', 'Gender': 'Female', 'Birth Place': 'Siena, Tuscany, Italy', 'Measurements': '39D-26-37', 'Height': '5 ft 5 in (165 cm)', 'Weight': '115 lbs (52 kg)', 'Ethnicity': 'White', 'Background': 'Italian', 'Hair Color': 'Blonde', 'Eye Color': 'Blue', 'Fake Boobs': 'Yes', 'Tattoos': 'Yes', 'Piercings': 'No', 'Profile Views': '3,055,819', 'Videos Watched': '839'}",1634.0,1643.0,[1637],1237.0,46600.0
1,Shona River,https://www.pornhub.com/pornstar/shona-river,1647,209,36700000,https://ei.phncdn.com/pics/users/487/239/682/avatar1585143755/(m=eQJ6GCjadOf)(mh=CeKhMlZPggylYj5W)200x200.jpg,True,False,"About Shona River

                                    You probably already know me from porn. But just in case you don’t, let me tell you a bit more. 
I’m Shona River. Before jumping into porn I was an engineering student. I actually completed my studies while I made movies for porn productions like Brazzers, Reality Kings, Dorcel, Rocco Siffredi, Blacked, FakeTaxi. . . pretty much all the biggest companies.
I decided on a porn career as sex has always been a big part of my life. I always felt like I enjoyed sex more than other people in my friend group. And I loved attention so it was a natural fit when a good friend told me she started webcamming.
I was just 18 when my friend introduced me to webcam but I didn’t really find it very satisfying. I prefer real life interactions. 
During this time a friend told me his dream was to be a pornstar. That thought got stuck in my head. I had so many questions. How do you do those crazy sex positions, what is squirting, does double penetration feel good, , etc?
But I didn’t think it was realistic for me to be a porn","['Porn World', 'Life Selector', 'A Girl Knows']","{'Official Site': 'https://shonariver.net/', 'Twitter': 'https://twitter.com/shonariver?lang=en', 'Instagram': 'https://www.instagram.com/shonariverofficial/'}","{'Relationship status': 'Single', 'Interested in': 'Guys and Girls', 'City and Country': 'Budapest, HU', 'Pornstar Profile Views': '2,657,067', 'Career Status': 'Active', 'Career Start and End': 'to                        Present', 'Gender': 'Female', 'Birth Place': 'Hungary', 'Star Sign': 'Cancer', 'Measurements': '34A-25-36', 'Height': '5 ft 8 in (173 cm)', 'Weight': '115 lbs (52 kg)', 'Ethnicity': 'White', 'Hair Color': 'Red', 'Fake Boobs': 'No', 'Profile Views': '1,856,506', 'Videos Watched': '32'}",1656.0,1647.0,[1649],1568.0,38300.0
2,Ginger Banks,https://www.pornhub.com/pornstar/ginger-banks,1649,87,17800000,https://ei.phncdn.com/(m=bLqDuhKlbyaT)(mh=n--8sno7F_aGnj7l)07669790-a429-47da-aa67-ff7dfc36e328.jpg,True,False,"Ginger Banks describes herself as “just a girl who likes to cum whenever and wherever she can."" Primarily a webcam model, Ginger also makes her own porn movies and sells them online. Her real-life sister Emma Banks is also a webcam model. Ginger loves interacting with her fans on social media where she does things like private Snapchat shows and other exclusives that are just for her most devoted fans. She’s a total hottie who has natural 32C breasts, a 28"" waist, and a 44"" ass which is big in the best possible way. She was probably self-conscious about her ass at first when it started to grow, but now that she knows how much everyone loves it she tries to get it even bigger through fun booty exercises. She is 5’8"" tall and weighs 130 pounds. Clearly this is a girl who knows how to take care of herself to impress her fans and friends.","['Mr Lucky POV', 'Girlsway', 'Manuel Ferrara']","{'Official Site': 'https://Onlyfans.com/gingerbanks1', 'Twitter': 'https://www.twitter.com/gingerbanks1', 'Amazon Wishlist': 'https://www.amazon.com/registry/wishlist/46RCUHQ1OZJO/ref=cm_sw_r__ep_ws_n7onCbPCMDDMS', 'Snapchat': 'https://www.snapchat.com/add/Thegingerbanks', 'Instagram': 'https://www.instagram.com/thegingerbanks'}","{'Relationship status': 'Open', 'Interested in': 'Guys and Girls', 'City and Country': 'Los Angeles, CA, US', 'Pornstar Profile Views': '5,280,075', 'Career Status': 'Active', 'Career Start and End': '2010                        to                        Present', 'Gender': 'Female', 'Birth Place': 'Arizona, United States of America', 'Star Sign': 'Gemini', 'Measurements': '32B-28-44', 'Height': '5 ft 8 in (173 cm)', 'Weight': '120 lbs (54 kg)', 'Ethnicity': 'White', 'Background': 'American', 'Hair Color': 'Blonde', 'Eye Color': 'Green', 'Fake Boobs': 'No', 'Tattoos': 'Yes', 'Piercings': 'Yes', 'Interests and hobbies': 'She loves learning about the history of sex, and sex work so that she can better help end the stigma surrounding both topics! ♥ She has a newfound interest in Buddhism and Psychedelics 💕🍄🌈Ginger has been sober from alcohol since April 14th, 2016♥', 'Turn Ons': 'Confidence, Compassion, Consent', 'Turn Offs': 'Misogyny, Unhealthy Lifestyle, Willful Ignorance', 'Profile Views': '6,762,031', 'Videos Watched': '89'}",1678.0,1649.0,[1653],1605.0,142000.0
3,Nico Nice,https://www.pornhub.com/pornstar/nico-nice,1651,391,36400000,https://ei.phncdn.com/(m=bLqDuhKlbyaT)(mh=1g5imZOQw8YNrKDJ)75a10e58-e24e-42c0-896f-c2a040ba58f2.jpg,True,False,"About Nico Nice

                                    Masterful Anal Sex

Join OF: https://onlyfans.com/master.nico and nico.vip",['Jamie Young'],"{'Official Site': 'https://nico.vip', 'Twitter': 'https://twitter.com/masternicovip', 'Instagram': 'https://www.instagram.com/masternicovip'}","{'Relationship status': 'Taken', 'Pornstar Profile Views': '2,522,070', 'Career Status': 'Active', 'Career Start and End': 'to                        Present', 'Gender': 'Male', 'Measurements': '--', 'Turn Ons': 'masternico.com', 'Profile Views': '2,521,815', 'Videos Watched': '234'}",1684.0,1651.0,[1641],1630.0,26500.0
4,Cara May,https://www.pornhub.com/pornstar/cara-may,1654,60,9600000,https://ei.phncdn.com/(m=bLqDuhKlbyaT)(mh=sXbEY3l8YR3Wdyk5)7207e784-a75b-42af-b8c3-2ec07a03f8de.jpg,True,False,"About Cara May

                                    Honestly just here for that PH letterman. Sub to help your girl out? 😇

I DO NOT ANSWER DMs HERE. Sub to my paid sites to chat! 
Business: caramaybooking@gmail.com
Pleasure: Follow the links for more or enjoy what’s here 😏","['Reality Kings', 'QueerCrush', 'Team Skeet']","{'Official Site': 'https://linktr.ee/Caramayy', 'Twitter': 'https://www.twitter.com/Yesdaddycara', 'Amazon Wishlist': 'https://www.amazon.com/hz/wishlist/ls/18D5J2TXDRVWF?ref_=wl_share', 'Snapchat': 'https://www.snapchat.com/add/Queencaramay18', 'Instagram': 'https://www.instagram.com/Yesdaddycara'}","{'Relationship status': 'Single', 'Interested in': 'Guys and Girls', 'City and Country': 'Las Vegas, US', 'Pornstar Profile Views': '788,303', 'Career Status': 'Active', 'Career Start and End': '2016                        to                        Present', 'Gender': 'Female', 'Measurements': '34DD-30-38', 'Height': '5 ft 0 in (152 cm)', 'Weight': '124 lbs (56 kg)', 'Ethnicity': 'White', 'Hair Color': 'Blonde', 'Eye Color': 'Brown', 'Fake Boobs': 'No', 'Tattoos': 'Yes', 'Piercings': 'Yes', 'Interests and hobbies': 'I enjoy painting, gardening, reading, gaming, and being a cat mom aside from getting naked on the internet.', 'Profile Views': '1,545,502', 'Videos Watched': '135'}",1577.0,1654.0,[1687],1671.0,39600.0
5,Tanya Foxxx,https://www.pornhub.com/pornstar/tanya-foxxx,1656,80,17200000,https://ei.phncdn.com/pics/users/180/166/991/avatar1629480020/(m=eQJ6GCjadOf)(mh=tgR2an9dAzHV2JnB)200x200.jpg,True,False,"About Tanya Foxxx

                                    I'm porn star  Tanya Foxxx. Welcome to my XXX page","['Mature 4K', 'Shame 4K', 'Tutor 4K']","{'Official Site': 'https://t.me/joinchat/AAAAAElp5b0jL4jOLFqvyQ', 'Twitter': 'https://twitter.com/FoxxxTanya', 'Instagram': 'https://www.instagram.com/tanyafox0603/'}","{'Relationship status': 'Open', 'Interested in': 'Guys and Girls', 'City and Country': 'Moscow, RU', 'Pornstar Profile Views': '1,949,964', 'Career Status': 'Active', 'Career Start and End': 'to                        Present', 'Gender': 'Female', 'Measurements': 'C--', 'Height': '5 ft 7 in (170 cm)', 'Ethnicity': 'White', 'Hair Color': 'Red', 'Eye Color': 'Grey', 'Tattoos': 'Yes', 'Piercings': 'Yes', 'Profile Views': '1,997,666', 'Videos Watched': '94'}",1743.0,1656.0,[1640],1607.0,17400.0
6,Jayden Cole,https://www.pornhub.com/pornstar/jayden-cole,1657,436,53100000,https://ei.phncdn.com/pics/users/626/803/641/avatar1579775209/(m=eQJ6GCjadOf)(mh=hHG3X31L6xcy-Bhd)200x200.jpg,True,False,"Jayden Coles name might sound a bit masculine, but this chick is all woman. Shes a hot redhead who could be called a glamazon. She is 510 inches tall—before she puts on her stripper heels! She weighs about 127 pounds and her C-cup tits are a good handful at 36 inches around. With a 24-inch waist and a 36-inch ass, Jayden is exclusively a softcore performer. No matter how much her fans may beg, she doesnt get fucked on camera. She just plays with her girlfriends or does solo masturbation. > Ms. Cole joined the porn biz after gaining notoriety by modeling for mens magazines. She aspired to have even more fun, so when some porno opportunities came her way, she pounced on them. Much more than just your average pornstar, Jayden is also an amazing stripper who journeys across the country to different clubs for her feature-dancing gigs. She loves to travel, which is why this particular lifestyle is perfect for her. > Jayden says that her dream porn shoot would be a threesome between her and two other girls. Jayden and one girl would be submissive to the third girl who would be totally in charge and very experienced as a dominant. The three of them would have some kinky fun. That said, it seems very likely that Jayden will get her wish someday! > Jayden was 24 years old when she first set foot on a porn stage, and shes still going strong to this day—licking pussy and playing with strap-ons, among other hot things.","['PUBA', 'Girlsway', '1111 Customs']","{'Twitter': 'https://www.twitter.com/JaydenCole', 'Amazon Wishlist': 'https://www.amazon.com/hz/wishlist/ls/3KNP28UU4MF1', 'Instagram': 'https://www.instagram.com/gratefulredtour'}","{'Relationship status': 'Single', 'Interested in': 'Guys and Girls', 'City and Country': 'Los Angeles, California, US', 'Pornstar Profile Views': '3,486,233', 'Career Status': 'Active', 'Career Start and End': '2009                        to                        Present', 'Gender': 'Female', 'Birth Place': 'Huntington Beach, California, United States of America', 'Star Sign': 'Libra', 'Measurements': '32DD-24-36', 'Height': '5 ft 10 in (178 cm)', 'Weight': '128 lbs (58 kg)', 'Ethnicity': 'White', 'Hair Color': 'Red', 'Fake Boobs': 'No', 'Tattoos': 'No', 'Piercings': 'Yes', 'Profile Views': '1,713,438', 'Videos Watched': '3'}",1783.0,1657.0,[1676],1870.0,54300.0
7,Jasmine Vega,https://www.pornhub.com/pornstar/jasmine-vega,1659,31,35600000,https://ei.phncdn.com/pics/users/688/006/971/avatar1545509548/(m=eQJ6GCjadOf)(mh=tVDBeJCCkw6X5HZf)200x200.jpg,True,False,NA,NA,NA,NA,1624.0,1663.0,[],1694.0,63200.0
8,ShyFamily,https://www.pornhub.com/pornstar/shyfamily,1663,50,21800000,https://ei.phncdn.com/pics/users/221/854/461/avatar1606810917/(m=eQJ6GCjadOf)(mh=V1Hb7LlJjI__QBNI)200x200.jpg,True,False,,NA,"{'Twitter': 'https://www.twitter.com/ornstarpay', 'Snapchat': 'https://www.snapchat.com/add/inkxbbyx', 'Instagram': 'https://www.instagram.com/ornstarpay'}","{'Relationship status': 'Open', 'Interested in': 'Guys and Girls', 'City and Country': 'SYDNEY, AU', 'Pornstar Profile Views': '2,313,024', 'Career Status': 'Active', 'Career Start and End': 'to                        Present', 'Gender': 'Couple', 'Measurements': '--', 'Profile Views': '2,601,660', 'Videos Watched': '1,381'}",1878.0,1665.0,[1666],1667.0,8600.0
9,Sydney Paige,https://www.pornhub.com/pornstar/sydney-paige,1665,54,6200000,https://ei.phncdn.com/pics/users/u/001/867/190/611/avatar1597689122/(m=eQJ6GCjadOf)(mh=8uTTWRGK868n31-x)200x200.jpg,True,False,"About Sydney Paige

                                    The Girl Next Door... If You Lived Next To A Strip Club. Defrocked Physical Excitement Engineer. Award Nominated Model. Miss XBIZ Miami 2019. Inked Trophy Girl.","['Box Of Porn', 'MYLF', 'JOI Babes']","{'Twitter': 'https://www.twitter.com/SydneyPaigexxx', 'Amazon Wishlist': 'https://www.amazon.com/registry/wishlist/TK8VERDOSPYZ/ref=cm_sw_r__ep_ws_quNjCbJEF10QG', 'Snapchat': 'https://www.snapchat.com/add/paigesydneymfc'}","{'Relationship status': 'Single', 'Interested in': 'Guys and Girls', 'Pornstar Profile Views': '549,462', 'Career Status': 'Active', 'Career Start and End': 'to                        Present', 'Gender': 'Female', 'Measurements': '--', 'Profile Views': '549,374', 'Videos Watched': '19'}",1812.0,1668.0,[1674],1655.0,6900.0
