,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,Stacey Saran,https://www.pornhub.com/pornstar/stacey-saran,762,773,88300000,https://ei.phncdn.com/pics/users/u/001/840/987/161/avatar1596759663/(m=eQJ6GCjadOf)(mh=4dB-O7V3SNMIHKTS)200x200.jpg,True,False,"About Stacey Saran

                                    Playboy model, Bluebird, Brazzers, Fake Taxi
Join my fan club to access fan exclusive photos, videos and discounts on downloads.   
Dont forget to check out https://onlyfans.com/staceysaranxxx and follow me on twitter @staceysaranxxx
 I will try to read all your nice (and naughty) messages and I apologise I can't reply to everyone. I also want to thank you all for your generous tips! It motivates me to do better! Would like to invest in better production equipment like cameras and computers for video editing, check out my Amazon Wishlist if your want to help out. 🥰  Love you all-Staceyxxx
-Stacey","['Bluebird Films', 'LTG Sex Movies', 'All Pornsites Pass']","{'Official Site': 'https://onlyfans.com/staceysaranxxx', 'Twitter': 'https://www.twitter.com/staceysaranxxx', 'Amazon Wishlist': 'https://www.amazon.co.uk/hz/wishlist/ls/7BZZNP85G5M1?ref_=wl_share', 'Instagram': 'https://www.instagram.com/stacey.saran'}","{'Relationship status': 'Single', 'Interested in': 'Guys and Girls', 'City and Country': 'London, GB', 'Pornstar Profile Views': '6,979,877', 'Career Status': 'Active', 'Career Start and End': 'to                        Present', 'Gender': 'Female', 'Birth Place': 'Cardiff City, Wales', 'Star Sign': 'Sagittarius', 'Measurements': '32E-24-33', 'Height': '5 ft 4 in (163 cm)', 'Weight': '106 lbs (48 kg)', 'Ethnicity': 'White', 'Hair Color': 'Blonde', 'Fake Boobs': 'Yes', 'Tattoos': 'Yes', 'Piercings': 'Yes', 'Interests and hobbies': 'Sex and sex', 'Turn Ons': 'Asian Oriental Men and Black Men... cock 😁', 'Profile Views': '4,383,021', 'Videos Watched': '493'}",735.0,762.0,[764],753.0,62300.0
1,Georgie Lyall,https://www.pornhub.com/pornstar/georgie-lyall,764,152,90100000,https://ei.phncdn.com/(m=eQJ6GCjadOf)(mh=wzrXQxuXKZ14tojD)ea2513e1-6d48-4f97-934e-4e9cda165b44.jpg,True,False,"When you want a scrotumful of cum induced by a faceful of big naturals, then get ready to get all highlander on your boner with busty Scottish babe Georgie Lyall. Georgia is a sweet and juicy mouthful of fuck fruit, especially with her heaving, creamy F-cup gazungas. You could use those tits as anything from a light punching bag to a pair of pillows to smother your cock for some of the best tit-fucking ever performed. Despite Georgie’s mammoth bosom, her body still has some sweet curves. Coming from Scotland, she’s paler than a ghost in Siberia, and her milky skin covers every inch of her little waist, round hips and hot ass. When Georgie senses a cock coming to life in a pair of trousers, she’s drooling faster than Pavlov’s dog in a bell factory, and she has that cock so deep down her gullet in no time. When not choking on a dick, Georgie loves burrowing her face into some swollen, sticky vagina, and she really knows how to make her girlfriends cum all in her mouth. Georgie loves sharing man meat with her pussy pals because, for this Glaswegian gunk guzzler, sharing always means caring. Whether she’s playing up the role of a sophisticated cougar or a sweet MILF, or even just a regular ol’ busty slut in need of a stuffing, Georgie’s movies are always A+ entertainment for max jacking.","['Fake Driving School', 'MamacitaZ', 'Virtual Taboo']","{'Official Site': 'https://onlyfans.com/georgielyallfree', 'Twitter': 'https://www.twitter.com/@MissLyallXXX', 'Snapchat': 'https://www.snapchat.com/add/Georgielyallxxx', 'Instagram': 'https://www.instagram.com/@officialgeorgielyall'}","{'Relationship status': 'Single', 'Interested in': 'Guys and Girls', 'City and Country': 'Glasgow, GB', 'Pornstar Profile Views': '8,116,730', 'Career Status': 'Active', 'Career Start and End': '2009                        to                        Present', 'Gender': 'Female', 'Birth Place': 'Glasgow, Scotland, United Kingdom', 'Star Sign': 'Sagittarius', 'Measurements': '32F-24-34', 'Height': '5 ft 3 in (160 cm)', 'Weight': '110 lbs (50 kg)', 'Ethnicity': 'White', 'Hair Color': 'Blonde', 'Fake Boobs': 'No', 'Tattoos': 'Yes', 'Piercings': 'Yes', 'Turn Ons': 'a strong man with a good attitude towards women oh yeah that can lick pussy lol', 'Turn Offs': 'Ignorant arrogant  and narcissistic men', 'Profile Views': '2,883,565', 'Videos Watched': '23'}",776.0,764.0,[766],756.0,71700.0
2,Charly Summer,https://www.pornhub.com/pornstar/charly-summer,767,176,31900000,https://ei.phncdn.com/(m=bLqDuhKlbyaT)(mh=29IT6U15tu-7WT6-)f72c3583-55d3-46f6-833d-f01b30dad5a1.jpg,True,False,"About Charly Summer

                                    Check out CharlySummer.com to find all my links.

Represented by Motley Models","['Reality Kings', 'Jerkmate', 'Hunt 4K']","{'Official Site': 'https://charlysummer.com/', 'Twitter': 'https://www.twitter.com/letcharlylive', 'Instagram': 'https://www.instagram.com/charlysummerofficial'}","{'Relationship status': 'Taken', 'Interested in': 'Guys and Girls', 'City and Country': 'Los Angeles, US', 'Pornstar Profile Views': '3,255,121', 'Career Status': 'Active', 'Career Start and End': '2020                        to                        Present', 'Gender': 'Couple', 'Measurements': '32C-22-', 'Height': '5 ft 1 in (155 cm)', 'Weight': '95 lbs (43 kg)', 'Ethnicity': 'White', 'Background': 'Irish', 'Hair Color': 'Brunette', 'Eye Color': 'Blue', 'Fake Boobs': 'Yes', 'Tattoos': 'No', 'Piercings': 'No', 'Profile Views': '3,468,926', 'Videos Watched': '535'}",938.0,767.0,[771],923.0,53000.0
3,Duncan Saint,https://www.pornhub.com/pornstar/duncan-saint,768,124,94600000,https://ei.phncdn.com/(m=bLqDuhKlbyaT)(mh=HyJ_OFE-FgklSOUs)543506b5-9141-4559-83c6-b1aa94a2d368.jpg,True,False,"About Duncan Saint

                                    Welcome to the official Duncan Saint PornHub channel","['MOFOS', 'Virtual Porn', 'Bang Bros Network']","{'Official Site': 'https://www.duncansaint.com', 'Twitter': 'https://www.twitter.com/duncansaint00'}","{'Relationship status': 'Single', 'Interested in': 'Girls', 'City and Country': 'Miami, US', 'Pornstar Profile Views': '2,975,569', 'Career Status': 'Active', 'Career Start and End': 'to                        Present', 'Gender': 'Male', 'Measurements': '--', 'Profile Views': '2,847,856', 'Videos Watched': '52'}",829.0,768.0,[768],850.0,15600.0
4,Kyle Balls WCA,https://www.pornhub.com/pornstar/kyle-balls-wca,769,329,421000000,https://ei.phncdn.com/pics/users/053/611/291/avatar1579244040/(m=eQJ6GCjadOf)(mh=dc4Rj5iSI7j7ENEP)200x200.jpg,True,False,"About Kyle Balls WCA

                                    I'm just a guy trying to make the best taboo roleplay i can!",NA,"{'Official Site': 'https://allmylinks.com/wcaproductions', 'Twitter': 'https://www.twitter.com/@WCAproductions1', 'Instagram': 'https://www.instagram.com/KyleBalls_WCAproductions2'}","{'Relationship status': 'Open', 'Interested in': 'Girls', 'City and Country': 'Orlando, US', 'Pornstar Profile Views': '52,225,129', 'Career Status': 'Active', 'Career Start and End': 'to                        Present', 'Gender': 'Male', 'Measurements': '--', 'Profile Views': '57,238,481', 'Videos Watched': '795'}",717.0,769.0,[770],760.0,223000.0
5,Alexis Andrews,https://www.pornhub.com/pornstar/alexis-andrews,770,37,38200000,https://ei.phncdn.com/(m=bLqDuhKlbyaT)(mh=OHFrOZ7TxfETlJZ0)d0a431db-c49b-44d6-8d28-175f7ef7421f.jpg,True,False,"This American blonde bombshell first did porn in 2017. Having performed in over 30 movies to date, she continues to perform and expand her XXX resume.

Ms. Andrews has starred in such titles as “Ass Parade” (a Bang Bros production) with Virgo Peridot and J-Mac, “Thick White Girls 2” with Mookiee Jordan, and “Alexis Andrews’ Third Strike” with Sara Jay. 

Having worked with studios like Dick Drainers, Pinky XXX, Thich ASF, Filthy Kings, Chazzy Amateurs, and Freak Mob Media, Alexis enjoys both hardcore and lesbian scenes, but she admits that her favorite scenario involves getting pounded hard when on all fours—with her legs spread wide and her ass in the air—while having her big round booty smacked and probed. 

Alexis has multiple tats: stars beneath her right eye, a tear under her left eye, ‘Nana’ above a wing on her inner right bicep, and ‘Forgive Me’ above her chest. 

As a Cancer, born in July, Alexis is undoubtedly good in bed and certainly lives up to the sexual appetite of her zodiac sign that one might come to expect. Tending to prioritize foreplay, she enjoys sensual touching and kissing as much as she does being playfully banged, often taking charge of the situation. 

With her big round ass as one of her best assets, she excels in interracial productions, shaking her bubble booty and deepthroating big black cocks.

Happy to perform facials, Alexis loves having hot salty cum squirted all over herself, and she isn’t afraid to guzzle it, either. She also enjoys giving rim jobs where she uses her delicate tongue to lick the rectums of lucky participants, providing them with the utmost satisfying sexual experience. 
 
Moreover, if you love watching horny babes eat each other’s dripping wet pussies, then Alexis does not disappoint. Having taken on many horny, big-breasted babes, Ms. Andrews’ hunger for tasty cunts never disappoints.","['Bang Bros Network', 'Sara Jay', 'PAWGED']",NA,"{'Relationship status': 'Single', 'Interested in': 'Guys and Girls', 'City and Country': 'Miami, US', 'Pornstar Profile Views': '3,630,651', 'Career Status': 'Active', 'Career Start and End': 'to                        Present', 'Gender': 'Female', 'Birth Place': 'Florida, United States of America', 'Star Sign': 'Cancer', 'Measurements': '36DD-32-46', 'Height': '5 ft 7 in (170 cm)', 'Weight': '145 lbs (66 kg)', 'Ethnicity': 'White', 'Hair Color': 'Blonde', 'Fake Boobs': 'No', 'Tattoos': 'Yes', 'Profile Views': '774,675', 'Videos Watched': '15'}",839.0,770.0,[769],677.0,31100.0
6,Ashley Fires,https://www.pornhub.com/pornstar/ashley-fires,771,340,112000000,https://ei.phncdn.com/pics/users/429/672/632/avatar1537417133/(m=eQJ6GCjadOf)(mh=KHxfWLJ8pS170wFM)200x200.jpg,True,False,"Ashley Fires is one depraved fuck . Theres no kink too wild, no filth too dirty, and no smut too insane, that Ashley hasnt done. Getting her pussy electrocuted until shes cumming out her mouth? Shes been there. Getting a milk enema and then making another hot chick suck it out of her ass? Shes done that, too. Letting a first-class train of mega dicks run express through her asshole? Just another day at the office for Ashley. She claims to have the sweetest cunt nectar and anal juices around and wont hesitate to sit her ass down on some guy or girls face until they drink their fill. Of course, any performer would gladly do Ashleys bidding in helping her get off. With cheery good looks, bright yellow hair, and a slutty big mouth, shes a gorgeous ten on ten. Shes sporting natural medium tits and a phat white-girl booty. Its hard to believe that this cock-magnet was once just a girl-on-girl performer. When she started in porn, she was nominated for Best New Starlet – such a humble beginning for someone who would become such a freaky super slut nova. Ashley has since rocked cocks off in close to 100 filthy titles, from ""Asses of Face Destruction to ""Squirtamania. This sexy fuck bucket is still on the rise to being an absolute legend of hardcore, cunt-soaking, boner-busting action. Aim your wang away from your computer when you click on her scenes or youll short circuit your processor.","['Roman Video', 'Wasteland', 'Bang Bros Network']","{'Twitter': 'https://twitter.com/AshleyFires', 'Instagram': 'https://www.instagram.com/ashleyfiresofficially/'}","{'Relationship status': 'Open', 'Interested in': 'Guys and Girls', 'City and Country': 'Boston, US', 'Pornstar Profile Views': '10,975,785', 'Career Status': 'Active', 'Career Start and End': '2003                        to                        Present', 'Gender': 'Female', 'Birth Place': 'Northridge, California, United States of America', 'Star Sign': 'Pisces', 'Measurements': '34B-26-34', 'Height': '5 ft 1 in (155 cm)', 'Weight': '115 lbs (52 kg)', 'Ethnicity': 'White', 'Hair Color': 'Blonde', 'Eye Color': 'Blue', 'Fake Boobs': 'No', 'Tattoos': 'No', 'Piercings': 'Yes', 'Interests and hobbies': 'Hmmm let me see... Sex sex and yes more sex please!', 'Hometown': 'Los Angeles', 'Profile Views': '9,389,234', 'Videos Watched': '162'}",720.0,771.0,[789],755.0,163000.0
7,Zlata Shine,https://www.pornhub.com/pornstar/zlata-shine,772,178,92500000,https://ei.phncdn.com/(m=bLqDuhKlbyaT)(mh=aOJJYEAtvaMiLoTr)be575921-3229-4d40-9d9a-be3a902a72f2.jpg,True,False,"About Zlata Shine

                                    My name is Zlata and I’m sexaholic! Wanna chat with me?❤️onlyfans.com/zlatashinex +500 naughty vids and pics! 
My main motivator to shoot new videos is your comments and likes!
follow me on Twitter @zlatashinex and Instagram @itszlatashine","['LetsDoeIt', 'Life Selector', 'Intimate POV']","{'Official Site': 'https://allmylinks.com/zlatashine', 'Twitter': 'https://www.twitter.com/zlatashinex', 'Instagram': 'https://www.instagram.com/itszlatashine'}","{'Relationship status': 'Single', 'City and Country': 'Budapest, HU', 'Pornstar Profile Views': '1,880,835', 'Career Status': 'Active', 'Career Start and End': '2021                        to                        Present', 'Gender': 'Female', 'Measurements': 'C--', 'Height': '5 ft 9 in (175 cm)', 'Weight': '136 lbs (62 kg)', 'Ethnicity': 'White', 'Background': 'Russian', 'Hair Color': 'Blonde', 'Eye Color': 'Brown', 'Fake Boobs': 'No', 'Tattoos': 'Yes', 'Piercings': 'Yes', 'Interests and hobbies': 'Ready to have sex 24/7!', 'Profile Views': '10,074,612', 'Videos Watched': '959'}",798.0,772.0,[759],842.0,106000.0
8,Richard Mann,https://www.pornhub.com/pornstar/richard-mann,774,596,178000000,https://ei.phncdn.com/pics/users/807/161/052/avatar1552427402/(m=eQJ6GCjadOf)(mh=nH4_IKHBL1KiF9h2)200x200.jpg,True,False,"When girls want to make love to a nice boy, they might call their neighbor or high school sweetheart to gently ease their little cocks into their tight pussies. When girls want to get fucked by a real man, they run their asses over for a visit with Richard Mann. Richey is a hardcore pussy destroyer who never lets a babe walk away wanting more. Hes an Ebony fuck star who has impaled more flesh on the end of his black sword than Vlad The Impaler. Forget Dracula… Blackula here is less about sucking  and more about getting his jizz sucked out by his harem of bitches. At almost 6, Rich has the muscles and strength to handle all sorts of chicks – not just  girls, but heavy-set Black MILFs, too. When some honey babe gets a glimpse of his trouser bulge, their mouth waters and their eyes bulge, and you can practically smell their pussy heating up. Plenty of girls have tried to deepthroat his Johnson on their own, balls to chin, but if they struggle, Richard helps them out with some much-appreciated face-fucking aid. Hes one of the leading men in Bone Entertainments crazy ""Manaconda series, starring in 6 volumes. Hes also a regular in ""Monster Cock Fuck Fest by Hush Hush Entertainment, starring in almost 10 volumes. With titles like these, you know Richard Mann is a cock to watch when all you care about is seeing your favorite sluts do battle with the biggest hotrods around.","['Interracial Pass', 'Hush Pass', 'Maxine X']","{'Official Site': 'https://www.RichardMannsWorld.com', 'Twitter': 'https://www.twitter.com/WorldOfMann', 'Instagram': 'https://www.instagram.com/Real_RichardMann'}","{'Relationship status': 'Single', 'Interested in': 'Girls', 'City and Country': 'San Francisco, US', 'Pornstar Profile Views': '4,143,088', 'Career Status': 'Active', 'Career Start and End': '2003                        to                        Present', 'Gender': 'Male', 'Birth Place': 'California, United States of America', 'Star Sign': 'Pisces', 'Measurements': '--', 'Height': '6 ft 5 in (196 cm)', 'Weight': '178 lbs (81 kg)', 'Ethnicity': 'Black', 'Hair Color': 'Black', 'Eye Color': 'Brown', 'Tattoos': 'Yes', 'Interests and hobbies': 'Sex, Computer Networking, Video Games', 'Turn Ons': 'Sluts and Whores', 'Turn Offs': 'mean ppl, stinky ppl', 'Profile Views': '3,211,618', 'Videos Watched': '95'}",780.0,774.0,[787],955.0,39100.0
9,Winter Jade,https://www.pornhub.com/pornstar/winter-jade,775,104,83200000,https://ei.phncdn.com/pics/users/804/167/412/avatar1584299398/(m=eQJ6GCjadOf)(mh=KEg1jAa4y9zDaSik)200x200.jpg,True,False,,"['ATK Girlfriends', 'Bratty Sis', 'Reality Kings']","{'Twitter': 'https://twitter.com/Itswinterjade', 'Instagram': 'https://www.instagram.com/winterjadex'}","{'Relationship status': 'Single', 'Interested in': 'Guys and Girls', 'City and Country': 'Los Angeles, US', 'Pornstar Profile Views': '5,904,342', 'Career Status': 'Active', 'Career Start and End': '2018                        to                        Present', 'Gender': 'Female', 'Measurements': '32C--', 'Height': '5 ft 3 in (160 cm)', 'Weight': '105 lbs (48 kg)', 'Ethnicity': 'White', 'Background': 'Mexican', 'Hair Color': 'Brunette', 'Eye Color': 'Green', 'Fake Boobs': 'No', 'Tattoos': 'Yes', 'Piercings': 'No', 'Profile Views': '6,131,918', 'Videos Watched': '76'}",758.0,775.0,[781],691.0,75400.0
